ID,Release,Header,DateCreated,DateTime,HasTime,ReportDate,Actual,Prior,Revision,Consensus,EstimateHigh,EstimateLow,EstimateMedian,EstimateNumber,Deviation,Country,ReleaseName,ReleaseID
3538,RU Ind Prod YoY,,2016-01-11 11:53:53 AM,2015-10-15 12:00:00 AM,False,0001-01-01 12:00:00 AM,"-3,7",0,0,-5,"-3,5","-6,5","-4,8",18,"1,3",RU,RU Ind Prod YoY,2708
3539,RU Ind Prod YoY,,2016-01-11 11:53:53 AM,2015-11-17 12:00:00 AM,False,0001-01-01 12:00:00 AM,"-3,6",0,0,"-3,9","-1,5","-4,8","-4,2",18,"0,3",RU,RU Ind Prod YoY,2708
3540,RU Ind Prod YoY,,2016-01-11 11:53:53 AM,2015-12-15 12:00:00 AM,False,0001-01-01 12:00:00 AM,"-3,5",0,0,-3,"-1,3","-4,1",-3,17,"-0,5",RU,RU Ind Prod YoY,2708
3541,RU Unemployment,,2016-01-11 11:53:54 AM,2015-02-18 01:00:00 PM,False,0001-01-01 12:00:00 AM,"5,5",0,0,"5,7","6,3","5,4","5,7",13,"-0,2",RU,RU Unemployment,2709
3542,RU Unemployment,,2016-01-11 11:53:54 AM,2015-03-19 01:00:00 PM,False,0001-01-01 12:00:00 AM,"5,8",0,0,"5,7","5,9","5,2","5,7",19,"0,0999999999999996",RU,RU Unemployment,2709
3543,RU Unemployment,,2016-01-11 11:53:54 AM,2015-04-17 01:00:00 PM,False,0001-01-01 12:00:00 AM,"5,9",0,0,"5,9","6,1","5,7","5,9",16,0,RU,RU Unemployment,2709
3544,RU Unemployment,,2016-01-11 11:53:54 AM,2015-05-22 01:00:00 PM,False,0001-01-01 12:00:00 AM,"5,8",0,0,6,"6,3","5,7",6,23,"-0,2",RU,RU Unemployment,2709
3545,RU Unemployment,,2016-01-11 11:53:54 AM,2015-06-18 01:00:00 PM,False,0001-01-01 12:00:00 AM,"5,6",0,0,"5,7","6,1","5,3","5,7",16,"-0,100000000000001",RU,RU Unemployment,2709
3546,RU Unemployment,,2016-01-11 11:53:54 AM,2015-07-17 01:00:00 PM,False,0001-01-01 12:00:00 AM,"5,4",0,0,"5,7",6,"5,5","5,7",19,"-0,3",RU,RU Unemployment,2709
3547,RU Unemployment,,2016-01-11 11:53:54 AM,2015-08-19 01:00:00 PM,False,0001-01-01 12:00:00 AM,"5,3",0,0,"5,5",6,"5,2","5,5",18,"-0,2",RU,RU Unemployment,2709
3548,RU Unemployment,,2016-01-11 11:53:54 AM,2015-09-17 01:00:00 PM,False,0001-01-01 12:00:00 AM,"5,3",0,0,"5,3","5,5",5,"5,3",19,0,RU,RU Unemployment,2709
3549,RU Unemployment,,2016-01-11 11:53:54 AM,2015-10-19 01:00:00 PM,False,0001-01-01 12:00:00 AM,"5,2",0,0,"5,4","5,5","5,3","5,4",12,"-0,2",RU,RU Unemployment,2709
3550,RU Unemployment,,2016-01-11 11:53:54 AM,2015-11-17 01:00:00 PM,False,0001-01-01 12:00:00 AM,"5,5",0,0,"5,4","5,6","5,3","5,4",16,"0,0999999999999996",RU,RU Unemployment,2709
3551,RU Unemployment,,2016-01-11 11:53:54 AM,2015-12-17 01:00:00 PM,False,0001-01-01 12:00:00 AM,"5,8",0,0,"5,6","5,7","5,4","5,6",18,"0,2",RU,RU Unemployment,2709
3552,SE CPI MoM,,2016-01-11 11:53:56 AM,2015-02-17 08:30:00 AM,False,0001-01-01 12:00:00 AM,"-1,05",0,0,"-1,09","-0,9","-1,2","-1,1",10,"0,04",SE,SE CPI MoM,1101
3553,SE CPI MoM,,2016-01-11 11:53:56 AM,2015-03-11 08:30:00 AM,False,0001-01-01 12:00:00 AM,"0,7",0,0,"0,58","0,7","0,4","0,6",12,"0,12",SE,SE CPI MoM,1101
3554,SE CPI MoM,,2016-01-11 11:53:56 AM,2015-04-14 07:30:00 AM,False,0001-01-01 12:00:00 AM,"0,08",0,0,"0,19","0,3",0,"0,2",13,"-0,11",SE,SE CPI MoM,1101
3555,SE CPI MoM,,2016-01-11 11:53:56 AM,2015-05-12 07:30:00 AM,False,0001-01-01 12:00:00 AM,"-0,01",0,0,"0,33","0,5","0,2","0,37",10,"-0,34",SE,SE CPI MoM,1101
3556,SE CPI MoM,,2016-01-11 11:53:56 AM,2015-06-11 07:30:00 AM,False,0001-01-01 12:00:00 AM,"0,34",0,0,"0,19","0,3","0,1","0,2",8,"0,15",SE,SE CPI MoM,1101
3557,SE CPI MoM,,2016-01-11 11:53:56 AM,2015-07-14 07:30:00 AM,False,0001-01-01 12:00:00 AM,"-0,29",0,0,"-0,13",0,"-0,3","-0,1",6,"-0,16",SE,SE CPI MoM,1101
3558,SE CPI MoM,,2016-01-11 11:53:56 AM,2015-08-13 07:30:00 AM,False,0001-01-01 12:00:00 AM,"0,03",0,0,"-0,29",0,"-0,5","-0,3",11,"0,32",SE,SE CPI MoM,1101
3559,SE CPI MoM,,2016-01-11 11:53:56 AM,2015-09-10 07:30:00 AM,False,0001-01-01 12:00:00 AM,"-0,2",0,0,"-0,14",0,"-0,3","-0,2",9,"-0,06",SE,SE CPI MoM,1101
3560,SE CPI MoM,,2016-01-11 11:53:56 AM,2015-10-13 07:30:00 AM,False,0001-01-01 12:00:00 AM,"0,4",0,0,"0,34","0,6","0,2","0,3",8,"0,06",SE,SE CPI MoM,1101
3561,SE CPI MoM,,2016-01-11 11:53:56 AM,2015-11-12 08:30:00 AM,False,0001-01-01 12:00:00 AM,"0,07",0,0,"0,13","0,2","0,1","0,1",10,"-0,06",SE,SE CPI MoM,1101
3562,SE CPI MoM,,2016-01-11 11:53:56 AM,2015-12-10 08:30:00 AM,False,0001-01-01 12:00:00 AM,"-0,17",0,0,"-0,02",0,"-0,1",0,7,"-0,15",SE,SE CPI MoM,1101
3563,SE CPI YoY,,2016-01-11 11:53:57 AM,2015-02-17 08:30:00 AM,False,0001-01-01 12:00:00 AM,"-0,21",0,0,"-0,29","-0,1","-0,4","-0,3",11,"0,08",SE,SE CPI YoY,1102
3564,SE CPI YoY,,2016-01-11 11:53:57 AM,2015-03-11 08:30:00 AM,False,0001-01-01 12:00:00 AM,"0,07",0,0,"-0,03","0,1","-0,2",0,14,"0,1",SE,SE CPI YoY,1102
3565,SE CPI YoY,,2016-01-11 11:53:57 AM,2015-04-14 07:30:00 AM,False,0001-01-01 12:00:00 AM,"0,16",0,0,"0,28","0,4","0,1","0,3",13,"-0,12",SE,SE CPI YoY,1102
3566,SE CPI YoY,,2016-01-11 11:53:57 AM,2015-05-12 07:30:00 AM,False,0001-01-01 12:00:00 AM,"-0,23",0,0,"0,16","0,3",0,"0,2",10,"-0,39",SE,SE CPI YoY,1102
3567,SE CPI YoY,,2016-01-11 11:53:57 AM,2015-06-11 07:30:00 AM,False,0001-01-01 12:00:00 AM,"0,06",0,0,"-0,1",0,"-0,2","-0,1",9,"0,16",SE,SE CPI YoY,1102
3568,SE CPI YoY,,2016-01-11 11:53:57 AM,2015-07-14 07:30:00 AM,False,0001-01-01 12:00:00 AM,"-0,44",0,0,"-0,24","-0,1","-0,4","-0,2",7,"-0,2",SE,SE CPI YoY,1102
3569,SE CPI YoY,,2016-01-11 11:53:57 AM,2015-08-13 07:30:00 AM,False,0001-01-01 12:00:00 AM,"-0,08",0,0,"-0,41","-0,1","-0,6","-0,4",13,"0,33",SE,SE CPI YoY,1102
3570,SE CPI YoY,,2016-01-11 11:53:57 AM,2015-09-10 07:30:00 AM,False,0001-01-01 12:00:00 AM,"-0,17",0,0,"-0,1","0,1","-0,3","-0,1",10,"-0,07",SE,SE CPI YoY,1102
3571,SE CPI YoY,,2016-01-11 11:53:57 AM,2015-10-13 07:30:00 AM,False,0001-01-01 12:00:00 AM,"0,07",0,0,"-0,01","0,2","-0,2",0,9,"0,08",SE,SE CPI YoY,1102
3572,SE CPI YoY,,2016-01-11 11:53:57 AM,2015-11-12 08:30:00 AM,False,0001-01-01 12:00:00 AM,"0,09",0,0,"0,14","0,3","0,1","0,1",12,"-0,05",SE,SE CPI YoY,1102
3573,SE CPI YoY,,2016-01-11 11:53:57 AM,2015-12-10 08:30:00 AM,False,0001-01-01 12:00:00 AM,"0,06",0,0,"0,21","0,3","0,1","0,2",9,"-0,15",SE,SE CPI YoY,1102
3574,SE CPIF MoM,,2016-01-11 11:53:58 AM,2015-02-17 08:30:00 AM,False,0001-01-01 12:00:00 AM,-1,0,0,"-1,04","-0,8","-1,2","-1,1",8,"0,04",SE,SE CPIF MoM,1103
3575,SE CPIF MoM,,2016-01-11 11:53:58 AM,2015-03-11 08:30:00 AM,False,0001-01-01 12:00:00 AM,"0,8",0,0,"0,69","0,8","0,5","0,7",9,"0,11",SE,SE CPIF MoM,1103
3576,SE CPIF MoM,,2016-01-11 11:53:58 AM,2015-04-14 07:30:00 AM,False,0001-01-01 12:00:00 AM,"0,1",0,0,"0,24","0,3","0,1","0,3",9,"-0,14",SE,SE CPIF MoM,1103
3577,SE CPIF MoM,,2016-01-11 11:53:58 AM,2015-05-12 07:30:00 AM,False,0001-01-01 12:00:00 AM,"0,2",0,0,"0,45","0,6","0,2","0,5",8,"-0,25",SE,SE CPIF MoM,1103
3578,SE CPIF MoM,,2016-01-11 11:53:58 AM,2015-06-11 07:30:00 AM,False,0001-01-01 12:00:00 AM,"0,4",0,0,"0,31","1,1","0,1","0,2",9,"0,09",SE,SE CPIF MoM,1103
3579,SE CPIF MoM,,2016-01-11 11:53:58 AM,2015-07-14 07:30:00 AM,False,0001-01-01 12:00:00 AM,"-0,2",0,0,"-0,04",0,"-0,1",0,5,"-0,16",SE,SE CPIF MoM,1103
3580,SE CPIF MoM,,2016-01-11 11:53:58 AM,2015-08-13 07:30:00 AM,False,0001-01-01 12:00:00 AM,"0,1",0,0,"-0,24","-0,1","-0,4","-0,2",8,"0,34",SE,SE CPIF MoM,1103
3581,SE CPIF MoM,,2016-01-11 11:53:58 AM,2015-09-10 07:30:00 AM,False,0001-01-01 12:00:00 AM,"-0,1",0,0,"-0,09",0,"-0,2","-0,1",7,"-0,01",SE,SE CPIF MoM,1103
3582,SE CPIF MoM,,2016-01-11 11:53:58 AM,2015-10-13 07:30:00 AM,False,0001-01-01 12:00:00 AM,"0,4",0,0,"0,37","0,6","0,2","0,4",7,"0,03",SE,SE CPIF MoM,1103
3583,SE CPIF MoM,,2016-01-11 11:53:58 AM,2015-11-12 08:30:00 AM,False,0001-01-01 12:00:00 AM,"0,1",0,0,"0,14","0,2","0,1","0,1",9,"-0,04",SE,SE CPIF MoM,1103
3584,SE CPIF MoM,,2016-01-11 11:53:58 AM,2015-12-10 08:30:00 AM,False,0001-01-01 12:00:00 AM,"-0,1",0,0,0,"0,02",0,0,5,"-0,1",SE,SE CPIF MoM,1103
3585,SE CPIF YoY,,2016-01-11 11:54:00 AM,2015-02-17 08:30:00 AM,False,0001-01-01 12:00:00 AM,"0,6",0,0,"0,56","0,8","0,4","0,53",11,"0,0399999999999999",SE,SE CPIF YoY,1104
3586,SE CPIF YoY,,2016-01-11 11:54:00 AM,2015-03-11 08:30:00 AM,False,0001-01-01 12:00:00 AM,"0,9",0,0,"0,75","0,8","0,6","0,8",13,"0,15",SE,SE CPIF YoY,1104
3587,SE CPIF YoY,,2016-01-11 11:54:00 AM,2015-04-14 07:30:00 AM,False,0001-01-01 12:00:00 AM,"0,9",0,0,"1,05","1,2","0,9","1,1",13,"-0,15",SE,SE CPIF YoY,1104
3588,SE CPIF YoY,,2016-01-11 11:54:00 AM,2015-05-12 07:30:00 AM,False,0001-01-01 12:00:00 AM,"0,7",0,0,"0,94","1,1","0,7","0,97",10,"-0,24",SE,SE CPIF YoY,1104
3589,SE CPIF YoY,,2016-01-11 11:54:00 AM,2015-06-11 07:30:00 AM,False,0001-01-01 12:00:00 AM,1,0,0,"0,81",1,"0,7","0,8",9,"0,19",SE,SE CPIF YoY,1104
3590,SE CPIF YoY,,2016-01-11 11:54:00 AM,2015-07-14 07:30:00 AM,False,0001-01-01 12:00:00 AM,"0,6",0,0,"0,76","0,9","0,7","0,7",7,"-0,16",SE,SE CPIF YoY,1104
3591,SE CPIF YoY,,2016-01-11 11:54:00 AM,2015-08-13 07:30:00 AM,False,0001-01-01 12:00:00 AM,"0,9",0,0,"0,54","0,7","0,4","0,55",12,"0,36",SE,SE CPIF YoY,1104
3592,SE CPIF YoY,,2016-01-11 11:54:00 AM,2015-09-10 07:30:00 AM,False,0001-01-01 12:00:00 AM,"0,8",0,0,"0,87",1,"0,8","0,9",9,"-0,07",SE,SE CPIF YoY,1104
3593,SE CPIF YoY,,2016-01-11 11:54:00 AM,2015-10-13 07:30:00 AM,False,0001-01-01 12:00:00 AM,1,0,0,"0,93",1,"0,8","0,9",9,"0,07",SE,SE CPIF YoY,1104
3594,SE CPIF YoY,,2016-01-11 11:54:00 AM,2015-11-12 08:30:00 AM,False,0001-01-01 12:00:00 AM,"1,1",0,0,"1,07","1,1",1,"1,1",11,"0,03",SE,SE CPIF YoY,1104
3595,SE CPIF YoY,,2016-01-11 11:54:00 AM,2015-12-10 08:30:00 AM,False,0001-01-01 12:00:00 AM,1,0,0,"1,13","1,2","1,1","1,1",8,"-0,13",SE,SE CPIF YoY,1104
3596,SE GDP QoQ,,2016-01-11 11:54:01 AM,2015-05-29 07:30:00 AM,False,0001-01-01 12:00:00 AM,"0,8",0,0,"0,5","0,9","0,2","0,6",14,"0,3",SE,SE GDP QoQ,1105
3597,SE GDP QoQ,,2016-01-11 11:54:01 AM,2015-09-11 07:30:00 AM,False,0001-01-01 12:00:00 AM,1,0,0,1,"1,2","0,9",1,9,0,SE,SE GDP QoQ,1105
3598,SE GDP QoQ,,2016-01-11 11:54:01 AM,2015-11-30 08:30:00 AM,False,0001-01-01 12:00:00 AM,"0,8",0,0,"0,4","0,7","0,2","0,4",12,"0,4",SE,SE GDP QoQ,1105
3599,SE GDP YoY,,2016-01-11 11:54:03 AM,2015-05-29 07:30:00 AM,False,0001-01-01 12:00:00 AM,"3,1",0,0,"2,8","3,2","2,4","2,8",12,"0,3",SE,SE GDP YoY,1106
3600,SE GDP YoY,,2016-01-11 11:54:03 AM,2015-09-11 07:30:00 AM,False,0001-01-01 12:00:00 AM,"3,4",0,0,3,"3,2",3,3,7,"0,4",SE,SE GDP YoY,1106
3601,SE GDP YoY,,2016-01-11 11:54:03 AM,2015-11-30 08:30:00 AM,False,0001-01-01 12:00:00 AM,"3,9",0,0,"3,4","3,5","3,2","3,4",9,"0,5",SE,SE GDP YoY,1106
3602,SE Interest Rate,,2016-01-11 11:54:04 AM,2015-02-12 08:30:00 AM,False,0001-01-01 12:00:00 AM,"-0,1",0,0,"-0,06",0,"-0,25",0,18,"-0,04",SE,SE Interest Rate,1107
3603,SE Interest Rate,,2016-01-11 11:54:04 AM,2015-03-18 08:30:00 AM,False,0001-01-01 12:00:00 AM,"-0,25",0,0,0,0,0,0,-2147483648,"-0,25",SE,SE Interest Rate,1107
3604,SE Interest Rate,,2016-01-11 11:54:04 AM,2015-04-29 07:30:00 AM,False,0001-01-01 12:00:00 AM,"-0,25",0,0,"-0,37","-0,25","-0,5","-0,35",20,"0,12",SE,SE Interest Rate,1107
3605,SE Interest Rate,,2016-01-11 11:54:04 AM,2015-07-02 07:30:00 AM,False,0001-01-01 12:00:00 AM,"-0,35",0,0,"-0,28","-0,25","-0,4","-0,25",18,"-0,07",SE,SE Interest Rate,1107
3606,SE Interest Rate,,2016-01-11 11:54:04 AM,2015-09-03 07:30:00 AM,False,0001-01-01 12:00:00 AM,"-0,35",0,0,"-0,38","-0,35","-0,5","-0,35",16,"0,03",SE,SE Interest Rate,1107
3607,SE Interest Rate,,2016-01-11 11:54:04 AM,2015-10-28 08:30:00 AM,False,0001-01-01 12:00:00 AM,"-0,35",0,0,"-0,36","-0,35","-0,45","-0,35",15,"0,01",SE,SE Interest Rate,1107
3608,SE Interest Rate,,2016-01-11 11:54:04 AM,2015-12-15 08:30:00 AM,False,0001-01-01 12:00:00 AM,"-0,35",0,0,"-0,39","-0,35","-0,5","-0,35",17,"0,04",SE,SE Interest Rate,1107
3609,SE PPI MoM,,2016-01-11 11:54:06 AM,2015-02-27 08:30:00 AM,False,0001-01-01 12:00:00 AM,"0,18",0,0,0,0,0,0,1,"0,18",SE,SE PPI MoM,1108
3610,SE PPI MoM,,2016-01-11 11:54:06 AM,2015-03-26 08:30:00 AM,False,0001-01-01 12:00:00 AM,"1,14",0,0,0,0,0,0,1,"1,14",SE,SE PPI MoM,1108
3611,SE PPI MoM,,2016-01-11 11:54:06 AM,2015-04-28 07:30:00 AM,False,0001-01-01 12:00:00 AM,"0,26",0,0,0,0,0,0,1,"0,26",SE,SE PPI MoM,1108
3612,SE PPI MoM,,2016-01-11 11:54:06 AM,2015-05-26 07:30:00 AM,False,0001-01-01 12:00:00 AM,"-0,35",0,0,0,0,0,0,1,"-0,35",SE,SE PPI MoM,1108
3613,SE PPI MoM,,2016-01-11 11:54:06 AM,2015-06-25 07:30:00 AM,False,0001-01-01 12:00:00 AM,"0,26",0,0,0,0,0,0,-2147483648,"0,26",SE,SE PPI MoM,1108
3614,SE PPI MoM,,2016-01-11 11:54:06 AM,2015-07-23 07:30:00 AM,False,0001-01-01 12:00:00 AM,"-1,12",0,0,0,0,0,0,1,"-1,12",SE,SE PPI MoM,1108
3615,SE PPI MoM,,2016-01-11 11:54:06 AM,2015-08-25 07:30:00 AM,False,0001-01-01 12:00:00 AM,"-1,14",0,0,0,0,0,0,1,"-1,14",SE,SE PPI MoM,1108
3616,SE PPI MoM,,2016-01-11 11:54:06 AM,2015-09-24 07:30:00 AM,False,0001-01-01 12:00:00 AM,"0,18",0,0,0,0,0,0,1,"0,18",SE,SE PPI MoM,1108
3617,SE PPI MoM,,2016-01-11 11:54:06 AM,2015-10-27 08:30:00 AM,False,0001-01-01 12:00:00 AM,"-0,26",0,0,0,0,0,0,1,"-0,26",SE,SE PPI MoM,1108
3618,SE PPI MoM,,2016-01-11 11:54:06 AM,2015-11-25 08:30:00 AM,False,0001-01-01 12:00:00 AM,"-0,27",0,0,0,0,0,0,1,"-0,27",SE,SE PPI MoM,1108
3619,SE PPI MoM,,2016-01-11 11:54:06 AM,2015-12-22 08:30:00 AM,False,0001-01-01 12:00:00 AM,"-0,09",0,0,0,0,0,0,1,"-0,09",SE,SE PPI MoM,1108
3620,SE PPI YoY,,2016-01-11 11:54:07 AM,2015-02-27 08:30:00 AM,False,0001-01-01 12:00:00 AM,"0,18",0,0,0,0,0,0,1,"0,18",SE,SE PPI YoY,1109
3621,SE PPI YoY,,2016-01-11 11:54:07 AM,2015-03-26 08:30:00 AM,False,0001-01-01 12:00:00 AM,"1,85",0,0,0,0,0,0,1,"1,85",SE,SE PPI YoY,1109
3622,SE PPI YoY,,2016-01-11 11:54:07 AM,2015-04-28 07:30:00 AM,False,0001-01-01 12:00:00 AM,"2,3",0,0,0,0,0,0,1,"2,3",SE,SE PPI YoY,1109
3623,SE PPI YoY,,2016-01-11 11:54:07 AM,2015-05-26 07:30:00 AM,False,0001-01-01 12:00:00 AM,"2,4",0,0,0,0,0,0,1,"2,4",SE,SE PPI YoY,1109
3624,SE PPI YoY,,2016-01-11 11:54:07 AM,2015-06-25 07:30:00 AM,False,0001-01-01 12:00:00 AM,"1,58",0,0,0,0,0,0,-2147483648,"1,58",SE,SE PPI YoY,1109
3625,SE PPI YoY,,2016-01-11 11:54:07 AM,2015-07-23 07:30:00 AM,False,0001-01-01 12:00:00 AM,"0,53",0,0,0,0,0,0,1,"0,53",SE,SE PPI YoY,1109
3626,SE PPI YoY,,2016-01-11 11:54:07 AM,2015-08-25 07:30:00 AM,False,0001-01-01 12:00:00 AM,"-0,62",0,0,0,0,0,0,1,"-0,62",SE,SE PPI YoY,1109
3627,SE PPI YoY,,2016-01-11 11:54:07 AM,2015-09-24 07:30:00 AM,False,0001-01-01 12:00:00 AM,"-1,39",0,0,0,0,0,0,1,"-1,39",SE,SE PPI YoY,1109
3628,SE PPI YoY,,2016-01-11 11:54:07 AM,2015-10-27 08:30:00 AM,False,0001-01-01 12:00:00 AM,"-1,4",0,0,0,0,0,0,1,"-1,4",SE,SE PPI YoY,1109
3629,SE PPI YoY,,2016-01-11 11:54:07 AM,2015-11-25 08:30:00 AM,False,0001-01-01 12:00:00 AM,"-1,83",0,0,0,0,0,0,1,"-1,83",SE,SE PPI YoY,1109
3630,SE PPI YoY,,2016-01-11 11:54:07 AM,2015-12-22 08:30:00 AM,False,0001-01-01 12:00:00 AM,"-1,49",0,0,0,0,0,0,1,"-1,49",SE,SE PPI YoY,1109
3631,SE RS MoM,,2016-01-11 11:54:09 AM,2015-02-27 08:30:00 AM,False,0001-01-01 12:00:00 AM,"2,1",0,0,"0,34","0,6","-0,7","0,45",8,"1,76",SE,SE RS MoM,1110
3632,SE RS MoM,,2016-01-11 11:54:09 AM,2015-03-27 08:30:00 AM,False,0001-01-01 12:00:00 AM,"0,2",0,0,"0,06","0,5","-0,5","0,25",8,"0,14",SE,SE RS MoM,1110
3633,SE RS MoM,,2016-01-11 11:54:09 AM,2015-04-28 07:30:00 AM,False,0001-01-01 12:00:00 AM,"0,9",0,0,"0,19","0,5",0,"0,2",9,"0,71",SE,SE RS MoM,1110
3634,SE RS MoM,,2016-01-11 11:54:09 AM,2015-06-01 07:30:00 AM,False,0001-01-01 12:00:00 AM,"0,1",0,0,"0,41","1,1",0,"0,35",8,"-0,31",SE,SE RS MoM,1110
3635,SE RS MoM,,2016-01-11 11:54:09 AM,2015-06-26 07:30:00 AM,False,0001-01-01 12:00:00 AM,"0,2",0,0,"0,38","1,2","-0,1","0,25",6,"-0,18",SE,SE RS MoM,1110
3636,SE RS MoM,,2016-01-11 11:54:09 AM,2015-07-28 07:30:00 AM,False,0001-01-01 12:00:00 AM,"0,6",0,0,"0,65","0,8","0,5","0,65",4,"-0,05",SE,SE RS MoM,1110
3637,SE RS MoM,,2016-01-11 11:54:09 AM,2015-08-28 07:30:00 AM,False,0001-01-01 12:00:00 AM,"0,7",0,0,"0,09",1,"-2,5","0,5",7,"0,61",SE,SE RS MoM,1110
3638,SE RS MoM,,2016-01-11 11:54:09 AM,2015-09-28 07:30:00 AM,False,0001-01-01 12:00:00 AM,"-0,8",0,0,"0,05","0,8","-0,5","0,05",6,"-0,85",SE,SE RS MoM,1110
3639,SE RS MoM,,2016-01-11 11:54:09 AM,2015-10-29 08:30:00 AM,False,0001-01-01 12:00:00 AM,"1,1",0,0,"1,05","1,5","0,4","1,25",6,"0,05",SE,SE RS MoM,1110
3640,SE RS MoM,,2016-01-11 11:54:09 AM,2015-11-27 08:30:00 AM,False,0001-01-01 12:00:00 AM,"0,5",0,0,"0,7","1,6","0,2","0,55",6,"-0,2",SE,SE RS MoM,1110
3641,SE RS MoM,,2016-01-11 11:54:09 AM,2015-12-22 08:30:00 AM,False,0001-01-01 12:00:00 AM,"0,43",0,0,"0,11","0,5","-0,7","0,3",8,"0,32",SE,SE RS MoM,1110
3642,SE RS YoY,,2016-01-11 11:54:10 AM,2015-02-27 08:30:00 AM,False,0001-01-01 12:00:00 AM,"5,1",0,0,"3,74",4,"3,1","3,8",5,"1,36",SE,SE RS YoY,1111
3643,SE RS YoY,,2016-01-11 11:54:10 AM,2015-03-27 08:30:00 AM,False,0001-01-01 12:00:00 AM,"4,5",0,0,"3,78","4,5","3,5","3,55",4,"0,72",SE,SE RS YoY,1111
3644,SE RS YoY,,2016-01-11 11:54:10 AM,2015-04-28 07:30:00 AM,False,0001-01-01 12:00:00 AM,"5,2",0,0,"3,43","4,2",3,"3,4",6,"1,77",SE,SE RS YoY,1111
3645,SE RS YoY,,2016-01-11 11:54:10 AM,2015-06-01 07:30:00 AM,False,0001-01-01 12:00:00 AM,"4,4",0,0,"3,22","3,4",3,"3,2",5,"1,18",SE,SE RS YoY,1111
3646,SE RS YoY,,2016-01-11 11:54:10 AM,2015-06-26 07:30:00 AM,False,0001-01-01 12:00:00 AM,5,0,0,"3,85","4,5","2,5","4,2",4,"1,15",SE,SE RS YoY,1111
3647,SE RS YoY,,2016-01-11 11:54:10 AM,2015-07-28 07:30:00 AM,False,0001-01-01 12:00:00 AM,"5,3",0,0,"3,63","4,2","2,7",4,3,"1,67",SE,SE RS YoY,1111
3648,SE RS YoY,,2016-01-11 11:54:10 AM,2015-08-28 07:30:00 AM,False,0001-01-01 12:00:00 AM,"7,7",0,0,"5,36",6,"4,6","5,5",5,"2,34",SE,SE RS YoY,1111
3649,SE RS YoY,,2016-01-11 11:54:10 AM,2015-09-28 07:30:00 AM,False,0001-01-01 12:00:00 AM,3,0,0,"3,55","3,8",3,"3,7",4,"-0,55",SE,SE RS YoY,1111
3650,SE RS YoY,,2016-01-11 11:54:10 AM,2015-10-29 08:30:00 AM,False,0001-01-01 12:00:00 AM,"5,5",0,0,"3,3","4,3","2,8",3,5,"2,2",SE,SE RS YoY,1111
3651,SE RS YoY,,2016-01-11 11:54:10 AM,2015-11-27 08:30:00 AM,False,0001-01-01 12:00:00 AM,"5,2",0,0,"3,82","4,7","3,2","3,8",5,"1,38",SE,SE RS YoY,1111
3652,SE RS YoY,,2016-01-11 11:54:10 AM,2015-12-22 08:30:00 AM,False,0001-01-01 12:00:00 AM,"5,16",0,0,"4,12","4,8","3,7",4,5,"1,04",SE,SE RS YoY,1111
3653,SE Unemployment Rate,,2016-01-11 11:54:12 AM,2015-02-12 08:30:00 AM,False,0001-01-01 12:00:00 AM,"8,4",0,0,"8,1","8,3","7,8","8,1",6,"0,300000000000001",SE,SE Unemployment Rate,1112
3654,SE Unemployment Rate,,2016-01-11 11:54:12 AM,2015-03-12 08:30:00 AM,False,0001-01-01 12:00:00 AM,"8,4",0,0,"8,24","8,3","8,1","8,25",8,"0,16",SE,SE Unemployment Rate,1112
3655,SE Unemployment Rate,,2016-01-11 11:54:12 AM,2015-04-21 07:30:00 AM,False,0001-01-01 12:00:00 AM,8,0,0,"8,3","8,5","8,2","8,3",5,"-0,300000000000001",SE,SE Unemployment Rate,1112
3656,SE Unemployment Rate,,2016-01-11 11:54:12 AM,2015-05-20 07:30:00 AM,False,0001-01-01 12:00:00 AM,"8,3",0,0,"8,09","8,2","7,6","8,2",7,"0,210000000000001",SE,SE Unemployment Rate,1112
3657,SE Unemployment Rate,,2016-01-11 11:54:12 AM,2015-06-15 07:30:00 AM,False,0001-01-01 12:00:00 AM,8,0,0,"7,9",8,"7,7","7,9",7,"0,0999999999999996",SE,SE Unemployment Rate,1112
3658,SE Unemployment Rate,,2016-01-11 11:54:12 AM,2015-07-23 07:30:00 AM,False,0001-01-01 12:00:00 AM,"8,5",0,0,"9,02","9,2","8,9",9,6,"-0,52",SE,SE Unemployment Rate,1112
3659,SE Unemployment Rate,,2016-01-11 11:54:12 AM,2015-08-20 07:30:00 AM,False,0001-01-01 12:00:00 AM,"6,5",0,0,"6,93","7,1","6,8","6,9",7,"-0,43",SE,SE Unemployment Rate,1112
3660,SE Unemployment Rate,,2016-01-11 11:54:12 AM,2015-09-11 07:30:00 AM,False,0001-01-01 12:00:00 AM,"6,4",0,0,"6,83","7,2","6,6","6,8",6,"-0,43",SE,SE Unemployment Rate,1112
3661,SE Unemployment Rate,,2016-01-11 11:54:12 AM,2015-10-15 07:30:00 AM,False,0001-01-01 12:00:00 AM,"6,7",0,0,"6,63","6,8","6,5","6,6",7,"0,0700000000000003",SE,SE Unemployment Rate,1112
3662,SE Unemployment Rate,,2016-01-11 11:54:12 AM,2015-11-19 08:30:00 AM,False,0001-01-01 12:00:00 AM,"6,7",0,0,"6,68","6,9","6,5","6,7",8,"0,0200000000000005",SE,SE Unemployment Rate,1112
